directed_id,original_edge_id,nvdb_id,name,geometry,is_reverse
1852,609,1225853,Gesällvägen,"LINESTRING (17.97130888375695 59.37873103801534, 17.97118204914234 59.37858596636035, 17.971061692789647 59.37846982543483, 17.970967746060918 59.37836909548705, 17.970926839628916 59.37828100407632)",true
1853,610,1095072,Gesällvägen,"LINESTRING (17.963966677854778 59.378593532030365, 17.96415065950054 59.37865547628861)",true
1854,611,1095071,Gesällvägen,"LINESTRING (17.96415065950054 59.37865547628861, 17.964275095194186 59.37869619266559, 17.964325137121108 59.37871223587055, 17.964367377274883 59.378724646432666, 17.96438142544099 59.37875624493839, 17.96449940728501 59.379249125913674, 17.964571457212028 59.37928525530295, 17.965486536541658 59.37938393807352, 17.968379035946924 59.37983158457513, 17.968706779745983 59.37990262286721, 17.96894484733006 59.379917285098394, 17.96918339349902 59.3799150694188, 17.969512280297707 59.37989789181994, 17.96982873621639 59.379859816731454, 17.970160495629294 59.379789339409385, 17.970452336248933 59.379725989028884, 17.97074879280075 59.37964295245279, 17.97097049392447 59.37954831062091, 17.971188931539483 59.37941197615638, 17.97134803637225 59.37922193679944, 17.971497778802647 59.37890908419429)",true
1855,612,1225854,Gesällvägen,"LINESTRING (17.971462042453517 59.378823948273826, 17.97134344590262 59.37877057914956, 17.97130888375695 59.37873103801534)",true
1856,615,1225855,Gesällvägen,"LINESTRING (17.971497778802647 59.37890908419429, 17.971462042453517 59.378823948273826)",true
1857,627,1151558,Milstensvägen,"LINESTRING (17.95437841203524 59.38037357062794, 17.95423629476916 59.37996676602742)",true
1858,631,1151559,Milstensvägen,"LINESTRING (17.95443306358443 59.380529998162025, 17.95437841203524 59.38037357062794)",true
1859,632,1151560,Milstensvägen,"LINESTRING (17.95444746797904 59.3805712493398, 17.95443306358443 59.380529998162025)",true
1860,635,4025558,,"LINESTRING (17.963880792539186 59.39906128068481, 17.96390863321747 59.39920017449336)",true
1861,637,3715672,Trädgårdsgatan,"LINESTRING (17.967879924387987 59.356911748917, 17.9680586065279 59.35692470408707, 17.96815282057451 59.356930069555034, 17.96877876175835 59.356953738847494, 17.969487709949068 59.35697796862931, 17.969628257629804 59.356983745514434, 17.969776043028425 59.35699325540988, 17.969898837388037 59.357003089381045, 17.970062823310514 59.35701920193491, 17.97033490473193 59.357065012945256, 17.97058495394943 59.35710279257746, 17.970741644953385 59.357120909106555, 17.97086500282734 59.35713351497698)",true
1862,638,3715684,,"LINESTRING (17.970450787433297 59.356514602212386, 17.970213322340268 59.356508180483964, 17.97005508178515 59.356504894948294, 17.96989790263382 59.35650187258116, 17.969772272026933 59.35649917341802, 17.969647259131143 59.356498104485944, 17.96946743126915 59.356500333328185, 17.969166958278343 59.3565117987324, 17.96901281011482 59.35652372175428, 17.96884653704218 59.35653827514674, 17.9687050512338 59.35655654094788, 17.96856533989034 59.35657779443364, 17.968434168549795 59.35659889816133, 17.96832337626066 59.35662160431953, 17.96821969282118 59.356646916129115, 17.968125241750062 59.35667536932608, 17.968044901830712 59.356707409938316, 17.967984874635466 59.356739688764804, 17.967937246701638 59.35678295353581, 17.96790474455336 59.35682026656796, 17.96788542589365 59.35686364138457, 17.967879924387987 59.356911748917)",true
1863,639,3657964,Stamgårdsparken,"LINESTRING (17.972386343648107 59.356527346362896, 17.972219106871737 59.35721878984832)",true
1864,640,3657965,Tritonvägen,"LINESTRING (17.973302160548393 59.356577167724666, 17.972386343648107 59.356527346362896)",true
1865,641,3657966,Stamgårdsparken,"LINESTRING (17.9732802155363 59.35669859883983, 17.973302160548393 59.356577167724666)",true
1866,642,3657967,Stamgårdsparken,"LINESTRING (17.973278600798263 59.35670753717807, 17.9732802155363 59.35669859883983)",true
1867,643,3657968,Stamgårdsparken,"LINESTRING (17.97315585283304 59.35726843618233, 17.97323916494552 59.356925748106015, 17.973278600798263 59.35670753717807)",true
1868,647,3657973,Trädgårdsgatan,"LINESTRING (17.97315585283304 59.35726843618233, 17.972219106871737 59.35721878984832)",true
1869,648,3715685,Albygatan,"LINESTRING (17.97086500282734 59.35713351497698, 17.970976880361224 59.3566880520709, 17.971045178666074 59.356398818568)",true
1870,649,3657963,Tritonvägen,"LINESTRING (17.971639431708386 59.356488190101324, 17.972386343648107 59.356527346362896)",true
1871,650,3657969,Tritonvägen,"LINESTRING (17.973302160548393 59.356577167724666, 17.97539689033658 59.356711742348445)",true
1872,651,3715668,Trädgårdsgatan,"LINESTRING (17.97503841124976 59.357391586869106, 17.974967982708588 59.35738743111573)",true
1873,652,3713346,Landsvägen,"LINESTRING (17.975249978858425 59.35711052702054, 17.97521694302895 59.357137338792064, 17.975150568007873 59.35720620943919, 17.97511044885134 59.35725776761373, 17.975054413001498 59.35735135439817, 17.97503841124976 59.357391586869106)",true
1874,653,3713347,Landsvägen,"LINESTRING (17.975259341632512 59.35710292858305, 17.975249978858425 59.35711052702054)",true
1875,654,3713348,Landsvägen,"LINESTRING (17.97574944032798 59.35680531633027, 17.975593190491434 59.356888700380004, 17.975487497945362 59.356945318028096, 17.97538878578896 59.35700427520309, 17.975308346754478 59.35705979400406, 17.975265097589862 59.357098256554174, 17.975259341632512 59.35710292858305)",true
1876,655,3465265,Tritonvägen,"LINESTRING (17.97539689033658 59.356711742348445, 17.97543771634518 59.356717697916984)",true
1877,656,3465264,Tritonvägen,"LINESTRING (17.97543771634518 59.356717697916984, 17.975454600389412 59.356720160054955)",true
1878,657,3465263,Tritonvägen,"LINESTRING (17.975454600389412 59.356720160054955, 17.975507365244827 59.35672785675513, 17.975615570496874 59.35675181373434, 17.975700450035365 59.35677830714538)",true
1879,658,3715676,Tritonvägen,"LINESTRING (17.975700450035365 59.35677830714538, 17.97574944032798 59.35680531633027)",true
1880,659,3715675,Röntgenvägen,"LINESTRING (17.97574944032798 59.35680531633027, 17.975793643982996 59.356828652608485)",true
1881,662,3715669,Röntgenvägen,"LINESTRING (17.97591409210038 59.35688662473969, 17.975793643982996 59.356828652608485)",true
1882,663,3647530,Hamngatan,"LINESTRING (17.96412815541121 59.35843059674488, 17.96404247830311 59.35850906962199)",true
1883,664,3647531,Hamngatan,"LINESTRING (17.965251085826658 59.35789850176191, 17.965092999393026 59.357971068521884, 17.964668896065564 59.358140909620644, 17.96451934020449 59.35819446235074, 17.96440486470747 59.35824503333077, 17.964313254418638 59.35829442812134, 17.96422788516106 59.35834999798975, 17.964141159945864 59.35841867316216, 17.96412815541121 59.35843059674488)",true
1884,665,3715673,Trädgårdsgatan,"LINESTRING (17.966536576018072 59.358146648904494, 17.96645961426841 59.358111477635674, 17.966364208959018 59.35808208356602, 17.966320101076548 59.35806200387713, 17.966299347702787 59.35804127036524, 17.966271560211784 59.35799843251108, 17.96624725012787 59.35793065680941, 17.966230492163785 59.357854837525295, 17.96623760110245 59.357785484014066, 17.966265185408155 59.35771036273758, 17.966295989841704 59.35764390248396, 17.966352548536527 59.35757106005308, 17.96640907600481 59.357497661176275, 17.96649227866095 59.35742359213674, 17.966578517418544 59.35734700974722, 17.96672228399695 59.35725630368877, 17.96677621733801 59.35721806635478, 17.96684748624219 59.35717654534188, 17.96692389098515 59.357137205960164, 17.967031081461943 59.35708975489104, 17.967144799206856 59.35704409607123, 17.96726135176717 59.357001679424044, 17.967386043617825 59.356970040174666, 17.967506311324673 59.356942114796006, 17.967632656139504 59.35692325790465, 17.96776842309822 59.356912897280225, 17.967879924387987 59.356911748917)",true
1885,666,3465259,Humblegatan,"LINESTRING (17.967763743580235 59.35929533124843, 17.968052866513872 59.35907079184271, 17.968634072692666 59.358605165060396, 17.969040723536857 59.35826680864927, 17.969122909694594 59.35819383935142, 17.969184285310604 59.35814817618894, 17.969259355223862 59.35810857200676, 17.969359045429986 59.3580784081466, 17.969452092750274 59.35805379613011, 17.96955733085712 59.358036364586596, 17.96967771204925 59.35802223616747, 17.969823492726437 59.35801317197483, 17.969985787900836 59.35800356949581, 17.970118699042203 59.357998528342634)",true
1886,667,3465258,Humblegatan,"LINESTRING (17.970118699042203 59.357998528342634, 17.97013623215312 59.35799786364701)",true
1887,668,3465257,Humblegatan,"LINESTRING (17.97013623215312 59.35799786364701, 17.970167468946492 59.35799667903934, 17.97037718996171 59.35799425321788, 17.970688394555644 59.357992452079024)",true
1888,669,3465256,Albygatan,"LINESTRING (17.970534326600934 59.358870818351534, 17.97052787367991 59.35877086195234, 17.97052847458937 59.35871795694901, 17.970532919393634 59.358630916557836, 17.970579136531658 59.35840145814326, 17.970633588123512 59.35819761964167)",true
1889,670,3465255,Albygatan,"LINESTRING (17.970633588123512 59.35819761964167, 17.970635953805445 59.35818876667076)",true
1890,671,3465254,Albygatan,"LINESTRING (17.970635953805445 59.35818876667076, 17.970688394555644 59.357992452079024)",true
1891,672,3465197,Gjuteribacken,"LINESTRING (17.970828845374076 59.35978660327286, 17.97107501471762 59.3596503975408)",true
1892,673,3657974,Trädgårdsgatan,"LINESTRING (17.974885710897187 59.357382346063346, 17.97315585283304 59.35726843618233)",true
1893,674,1088835,Landsvägen,"LINESTRING (17.97480116036338 59.35833236685563, 17.974724352573862 59.35842260498659)",true
1894,675,1088836,Landsvägen,"LINESTRING (17.974860374882564 59.35827376551843, 17.97480116036338 59.35833236685563)",true
1895,678,3713775,Landsvägen,"LINESTRING (17.974948950763885 59.35810606827621, 17.97494496609567 59.358043908044415)",true
1896,680,3713774,Landsvägen,"LINESTRING (17.97494496609567 59.358043908044415, 17.97495682558941 59.35774884990002)",true
1897,681,3713344,Landsvägen,"LINESTRING (17.975010287059227 59.357508713159696, 17.97495682558941 59.35774884990002)",true
1898,682,3713345,Landsvägen,"LINESTRING (17.97503841124976 59.357391586869106, 17.975010287059227 59.357508713159696)",true
1899,683,3715674,Trädgårdsgatan,"LINESTRING (17.96747106300129 59.35848746842549, 17.96724558041373 59.35842832630167, 17.967150705688038 59.358393882289526, 17.96709646487564 59.35834658422069, 17.967002792627554 59.358301964010074, 17.966908636364515 59.35827005637699, 17.966729510227662 59.35822510802586, 17.96663411595118 59.358193307461256, 17.966587751031494 59.358172719415954, 17.966536576018072 59.358146648904494)",true
1900,684,3715702,Trädgårdsgatan,"LINESTRING (17.974967982708588 59.35738743111573, 17.974885710897187 59.357382346063346)",true
1901,685,3715703,Albygatan,"LINESTRING (17.97086500282734 59.35713351497698, 17.970688394555644 59.357992452079024)",true
1902,686,1088837,Cirkusgränd,"LINESTRING (17.975227672619713 59.35822231057316, 17.97513327162135 59.35820952212682)",true
1903,687,1088838,Cirkusgränd,"LINESTRING (17.97542907870093 59.358264187584375, 17.975341916090027 59.35823779100537, 17.975227672619713 59.35822231057316)",true
1904,688,1095075,Landsvägen,"LINESTRING (17.96342405721467 59.361073482373165, 17.963723181534945 59.36101239632862, 17.96382264606123 59.36100632431798)",true
1905,689,1062682,Bangatan,"LINESTRING (17.965437233055162 59.362681388578494, 17.965481319064153 59.36266778898168)",true
1906,690,1062681,Bangatan,"LINESTRING (17.965481319064153 59.36266778898168, 17.967863430426704 59.36193291317641, 17.96793949530651 59.36190982138512)",true
1907,691,1095078,Gjuteribacken,"LINESTRING (17.970685244334664 59.36066694950577, 17.970628878840028 59.36062039314356)",true
1908,709,3465251,Fabriksgränd,"LINESTRING (17.974366921064412 59.36105042297444, 17.974131137971415 59.36084556036777, 17.973678551834595 59.36047223255972)",true
1909,710,3465252,Fabriksgränd,"LINESTRING (17.974375827487766 59.361058161497404, 17.974366921064412 59.36105042297444)",true
1910,711,3465253,Fabriksgränd,"LINESTRING (17.97447180935685 59.36114155587716, 17.974375827487766 59.361058161497404)",true
1911,712,3830764,Järnvägsgatan,"LINESTRING (17.973678551834595 59.36047223255972, 17.973976901317613 59.360383514748726)",true
1912,713,3897574,,"LINESTRING (17.97527577923747 59.36089695150497, 17.975167872241016 59.360929297813875, 17.975088670355127 59.36096241480938, 17.97499191957662 59.360997180509095, 17.974853022173946 59.36103205454382, 17.97447180935685 59.36114155587716)",true
1913,714,3715663,Mariagatan,"LINESTRING (17.977324019994303 59.36261979173783, 17.97791522935539 59.36311502789385)",true
1914,715,3715664,Vintergatan,"LINESTRING (17.976074604359322 59.36302167139094, 17.976801372973867 59.3627865705413, 17.977324019994303 59.36261979173783)",true
1915,716,3715665,Mariagatan,"LINESTRING (17.97755075163915 59.36180103966907, 17.977510201226565 59.361814024403294, 17.976838309523316 59.362029179040796, 17.976780219185326 59.362047780533956, 17.976730345758533 59.36207180785687, 17.976713417026186 59.362109497983724, 17.976730300616172 59.36213811277802, 17.976748979203315 59.36215326602266, 17.976770365818496 59.36217061738278, 17.977324019994303 59.36261979173783)",true
1916,717,3715666,Vintergatan,"LINESTRING (17.977324019994303 59.36261979173783, 17.97784077549588 59.36245306989175, 17.97803795926857 59.36238945092752, 17.97831302248459 59.3623007045491, 17.978633926009508 59.362197166726354, 17.978938789850663 59.362098802213126, 17.979031427013854 59.362060694060276, 17.979098137624383 59.36201044356194, 17.97915489818427 59.36196768564459, 17.979184716817446 59.36189833852695, 17.97916984887591 59.36186603592601)",true
1917,718,3713751,Vintergatan,"LINESTRING (17.97916984887591 59.36186603592601, 17.97915311862902 59.36183800739358, 17.979050777306572 59.361818990735735, 17.978924054651507 59.36180757091957, 17.978845256691837 59.36180499586254, 17.977659431329332 59.36176623674573, 17.97755075163915 59.36180103966907)",true
1918,719,569482,Milstensvägen,"LINESTRING (17.95452262488136 59.382282287982086, 17.95452159675355 59.382033573571135, 17.95451807346521 59.38119458031249, 17.95450654129319 59.381006066591205, 17.954494991704046 59.38081755326142, 17.95444746797904 59.3805712493398)",true
1919,720,376108,Brännarvägen,"LINESTRING (17.948358321720765 59.38194792800246, 17.947807382602115 59.38163676976625)",true
1920,721,376109,Brännarvägen,"LINESTRING (17.948769075438168 59.38218732175895, 17.948358321720765 59.38194792800246)",true
1921,722,376110,Forskningsringen,"LINESTRING (17.948405774722428 59.38347352213542, 17.94825077503026 59.38327356979646, 17.948199407121887 59.38302186984673, 17.9482547281307 59.382681664061444, 17.948456111568923 59.38240677104694, 17.948769075438168 59.38218732175895)",true
1922,723,569483,Milstensvägen,"LINESTRING (17.954950700489405 59.38357529440981, 17.954845558527776 59.38331950442984, 17.954727354616104 59.38310140057769, 17.954667653103915 59.38299122100017, 17.954608630748613 59.382702719509794, 17.95456563592764 59.38249249907486, 17.95452262488136 59.382282287982086)",true
1923,724,376111,Forskningsringen,"LINESTRING (17.94917397650049 59.383948266622106, 17.948827564123054 59.38378233360698, 17.948628797688862 59.383662114440796, 17.948405774722428 59.38347352213542)",true
1924,725,738953,Forskningsringen,"LINESTRING (17.954652376407527 59.383610181010035, 17.954950700489405 59.38357529440981)",true
1925,726,569484,Milstensvägen,"LINESTRING (17.955260184803663 59.383955975085165, 17.954950700489405 59.38357529440981)",true
1926,727,738954,Forskningsringen,"LINESTRING (17.95323962516869 59.38376302136935, 17.953296910710172 59.3837446866136, 17.95339804618254 59.38372991438434, 17.95381111191142 59.383687417147435, 17.95417315049519 59.383650172316834, 17.954433380050247 59.3836234016417, 17.954588771563866 59.383617624938736, 17.954652376407527 59.383610181010035)",true
1927,728,738955,Backstugevägen,"LINESTRING (17.95401292401383 59.38483731228673, 17.953890726626202 59.384718618893906, 17.95380131689851 59.384631783305636, 17.953683580988713 59.384487837245935, 17.95359858608633 59.38438391824794, 17.9535249205931 59.384262229122605, 17.953370043233072 59.38400639657238, 17.95323962516869 59.38376302136935)",true
1928,729,738961,Forskningsringen,"LINESTRING (17.949912831259436 59.38412933053387, 17.949674622679012 59.38408976360088, 17.949452504325194 59.38403063849721, 17.94917397650049 59.383948266622106)",true
1929,730,738951,Ursviksvägen,"LINESTRING (17.955344740141488 59.38394315866099, 17.955611912063166 59.38390265064679, 17.95581301559859 59.38387852048617, 17.956049238053417 59.383869130358164, 17.95636318833466 59.38387895039274, 17.956672360320145 59.38390852114495, 17.956798155065975 59.38391195854746, 17.956921260394342 59.38389827583496, 17.95702135345013 59.383856189394855)",true
1930,731,738952,Ursviksvägen,"LINESTRING (17.955260184803663 59.383955975085165, 17.955344740141488 59.38394315866099)",true
1931,732,569485,Milstensvägen,"LINESTRING (17.955565229602264 59.384367101017624, 17.955260184803663 59.383955975085165)",true
1932,733,738962,Forskningsringen,"LINESTRING (17.951407869916828 59.384060389028114, 17.951201375751754 59.38409285639687, 17.950932626302563 59.38413170163276, 17.95072402532344 59.38414501315883, 17.950482725096087 59.38414343792756, 17.95034982610209 59.384142563389815, 17.950100313089436 59.38414093067436, 17.949912831259436 59.38412933053387)",true
1933,734,738934,Skattetorpsvägen,"LINESTRING (17.951569687980115 59.384742678805814, 17.951519724603166 59.38459371019947, 17.951476844943606 59.384465832760554, 17.951460007585037 59.38441562356825, 17.951449928618022 59.38438560535144, 17.951407869916828 59.384060389028114)",true
1934,735,738938,Gårdsstigen,"LINESTRING (17.949397417118224 59.38494389368153, 17.949912831259436 59.38412933053387)",true
1935,736,569486,Milstensvägen,"LINESTRING (17.9556116346471 59.384408480347034, 17.955565229602264 59.384367101017624)",true
1936,737,738963,Marieborgsgatan,"LINESTRING (17.955258872884766 59.38445989619134, 17.955565229602264 59.384367101017624)",true
1937,738,569487,Milstensvägen,"LINESTRING (17.95658411954106 59.38527557462615, 17.9556116346471 59.384408480347034)",true
1938,739,738964,Marieborgsgatan,"LINESTRING (17.95476199998938 59.384610408529134, 17.955258872884766 59.38445989619134)",true
1939,740,738965,Marieborgsgatan,"LINESTRING (17.954746869054524 59.38461499185424, 17.95476199998938 59.384610408529134)",true
1940,741,738935,Skattetorpsvägen,"LINESTRING (17.95127923553836 59.38485425322131, 17.951405033094687 59.384781343046726, 17.951569687980115 59.384742678805814)",true
1941,742,738937,Skattetorpsvägen,"LINESTRING (17.95127923553836 59.38485425322131, 17.95151042401944 59.38499001699951, 17.951740647512572 59.384991751321046, 17.951569687980115 59.384742678805814)",true
1942,743,738936,Skattetorpsvägen,"LINESTRING (17.950190518611695 59.385288951950244, 17.95127923553836 59.38485425322131)",true
1943,744,738957,Kronogårdsvägen,"LINESTRING (17.949397417118224 59.38494389368153, 17.949761094559086 59.38505741573881, 17.949949942049678 59.38515923009908, 17.950190518611695 59.385288951950244)",true
1944,745,738956,Kronogårdsvägen,"LINESTRING (17.950190518611695 59.385288951950244, 17.95056636526791 59.38558874265342, 17.95100925764013 59.3859322676816)",true
1945,746,569488,Milstensvägen,"LINESTRING (17.957194871968017 59.385820105982376, 17.95658411954106 59.38527557462615)",true
1946,747,586294,Marieborgsgatan,"LINESTRING (17.94932701987115 59.38654272820849, 17.94965481312539 59.38639279786869)",true
1947,748,590992,Naturstigen,"LINESTRING (17.94932701987115 59.38654272820849, 17.949409764354833 59.3865953107405)",true
1948,749,586295,Marieborgsgatan,"LINESTRING (17.949039154376173 59.38667439399383, 17.94932701987115 59.38654272820849)",true
1949,750,590991,Naturstigen,"LINESTRING (17.949409764354833 59.3865953107405, 17.94953651082417 59.38667585922638)",true
1950,751,586296,Solvändan,"LINESTRING (17.948889804595403 59.38699429790119, 17.949005286663017 59.387076773022784)",true
1951,752,738966,Marieborgsgatan,"LINESTRING (17.95401292401383 59.38483731228673, 17.954746869054524 59.38461499185424)",true
1952,753,738967,Marieborgsgatan,"LINESTRING (17.952331276770778 59.38545476392007, 17.952794025552016 59.385272268883526, 17.953409721947747 59.38504253762811, 17.95401292401383 59.38483731228673)",true
1953,754,738968,Marieborgsgatan,"LINESTRING (17.952195600266233 59.38550827355384, 17.952331276770778 59.38545476392007)",true
1954,755,738969,Marieborgsgatan,"LINESTRING (17.95100925764013 59.3859322676816, 17.951702148711913 59.38567928559335, 17.952195600266233 59.38550827355384)",true
1955,756,738970,Marieborgsgatan,"LINESTRING (17.949793549440788 59.38634562867916, 17.95100925764013 59.3859322676816)",true
1956,757,738971,Marieborgsgatan,"LINESTRING (17.94965481312539 59.38639279786869, 17.949793549440788 59.38634562867916)",true
1957,758,658594,Madenvägen,"LINESTRING (17.953562246176734 59.379049242711716, 17.95331614982929 59.3790237087881, 17.952999263298253 59.37899640818857, 17.952782144380517 59.37896447493433, 17.952575526171962 59.37891922908156, 17.952250681582097 59.378854069775564, 17.951952714667833 59.37880939089824, 17.951630499250275 59.37878557737281, 17.951347685474445 59.378776416605774, 17.951027467788247 59.37877921740387, 17.950332833956224 59.378886406161406)",true
1958,762,663736,Östra Madenvägen,"LINESTRING (17.953850325124826 59.37897579816533, 17.953920364347457 59.37890802135201, 17.954111148708794 59.37874440596565, 17.95427174498499 59.37866231122063, 17.954499920149065 59.37860721489826, 17.9547548582373 59.37859192104919, 17.95539392193015 59.378546532955305, 17.95770532836434 59.3783895003254, 17.95789153896437 59.37838764784111, 17.958089115914706 59.37840932281492, 17.9584230164426 59.378444536865175, 17.958722075623385 59.37845440086505, 17.959034675764258 59.378459194316164, 17.959385103942367 59.37847025412788, 17.959488860691334 59.37848454064957, 17.959750636798965 59.378654532513465, 17.95975877737709 59.37865660315609)",true
1959,764,658598,Madenvägen,"LINESTRING (17.954187753019855 59.37985319734731, 17.95416570339826 59.3798015969357, 17.954161311644768 59.379576115285396, 17.954038102903738 59.37929888056986, 17.953992280233162 59.379210464558895, 17.953904214905023 59.37915732268589)",true
1960,765,658601,,"LINESTRING (17.96015910807715 59.37883335101656, 17.959896799325254 59.379048264587695, 17.95983376685503 59.37907347231505, 17.959621558749923 59.37918054938431, 17.957112866944264 59.3793465294012, 17.954397045906276 59.379520183001404, 17.95427642766041 59.37911187584758, 17.95406089161064 59.37907771627579, 17.953979629745113 59.379076439470694)",true
1961,766,658599,Enköpingsvägen,"LINESTRING (17.95423629476916 59.37996676602742, 17.954187753019855 59.37985319734731)",true
1962,767,663735,Östra Madenvägen,"LINESTRING (17.95975877737709 59.37865660315609, 17.959879285156855 59.378687276746, 17.960203553494154 59.37869074217753)",true
1963,768,658602,,"LINESTRING (17.960203553494154 59.37869074217753, 17.96020121795443 59.37879885053583, 17.96015910807715 59.37883335101656)",true
1964,769,663734,Östra Madenvägen,"LINESTRING (17.960203553494154 59.37869074217753, 17.960289439713577 59.378691658480705)",true
1965,770,663733,Östra Madenvägen,"LINESTRING (17.960289439713577 59.378691658480705, 17.96066282740716 59.37869564283701, 17.96120649129669 59.37867853260496, 17.961582124931944 59.37865812052117, 17.961975956103252 59.37863253137472, 17.962261475774298 59.37864743946266, 17.96268747387874 59.378663935059464, 17.963184101549523 59.37864786749578, 17.963546003779825 59.378622684797755, 17.963966677854778 59.378593532030365)",true
1966,771,663732,Östra Madenvägen,"LINESTRING (17.963966677854778 59.378593532030365, 17.964203026453404 59.378577150608876, 17.964572773055043 59.37854259409415, 17.965429959756015 59.378487433722796, 17.966014221313532 59.378455119234296, 17.966550914278425 59.37842419906276)",true
1967,772,970787,,"LINESTRING (17.97099697264823 59.400670111099366, 17.971123550179993 59.400559252940354, 17.97131799602441 59.40039517049258, 17.971587687149263 59.40021179687997, 17.97167452150334 59.40008743922914, 17.97178902579515 59.39993839573149, 17.97177657363231 59.39980554416867, 17.97167056815402 59.39972518133803, 17.97156803553856 59.399681833149955)",true
1968,773,970788,,"LINESTRING (17.97018288813713 59.398992949491245, 17.970306795489652 59.399081613082195, 17.970455507374748 59.399160941366105, 17.970562518159248 59.399206362978354, 17.970652035606836 59.3992936798976, 17.97071369174147 59.39940350309678, 17.97072593185633 59.399534184943136, 17.97073817129531 59.399664857817264, 17.970782322094053 59.399724902409226, 17.970853327793808 59.39975154567715, 17.970971718975825 59.39978141373169, 17.971098272008234 59.39985254775617)",true
1969,774,713507,Granlidsvägen,"LINESTRING (17.955117740879963 59.36717252291844, 17.954805861255018 59.36709286186827, 17.954698966162645 59.366993115674674)",true
1970,775,713506,Örnstigen,"LINESTRING (17.957686648516354 59.369036471220575, 17.957732142429055 59.368812534901835, 17.95763530098171 59.36865252806283)",true
1971,778,970596,Tulegatan,"LINESTRING (17.96375098614075 59.3682505142017, 17.96391605170286 59.36837191662266)",true
1972,781,970593,Vattugatan,"LINESTRING (17.965500569740694 59.36580363392683, 17.96437449754724 59.366174363505934)",true
1973,783,1861385,Fredsgränd,"LINESTRING (17.96549647421061 59.36869130833325, 17.966035963523435 59.36849784987684, 17.966610812966405 59.368293475126336)",true
1974,784,1864588,Tulegatan,"LINESTRING (17.96375098614075 59.3682505142017, 17.964335858129925 59.36805779212509)",true
1975,785,1864589,Tulegatan,"LINESTRING (17.96268107408264 59.3686019787548, 17.963552181839894 59.36831601291919, 17.96375098614075 59.3682505142017)",true
1976,786,1864621,Starrbäcksgatan,"LINESTRING (17.963509781791412 59.367350478996535, 17.96403277114328 59.36781218058529, 17.96423320249365 59.36797571306185)",true
1977,788,1864650,Fredsgatan,"LINESTRING (17.965970487133934 59.36771860685732, 17.965899427092857 59.367709063329684, 17.965843583728663 59.367686485392305, 17.965804001901482 59.36765819977527, 17.965784211752187 59.367621690982595, 17.965780061301896 59.367587674858335)",true
1978,789,1864655,Fredsgatan,"LINESTRING (17.966063409922768 59.36751951187251, 17.96611802616774 59.36753993405978, 17.966153222679882 59.367557113932286, 17.9661814257827 59.36758230664471, 17.96619750749129 59.36761041706443, 17.96620291121385 59.36763842003453, 17.966203599118053 59.367659395499786)",true
1979,790,1864661,Tulegatan,"LINESTRING (17.965780061301896 59.367587674858335, 17.965849265799783 59.367556626323555, 17.965893817043508 59.36754203483661, 17.96595413309789 59.36753237730804, 17.966063409922768 59.36751951187251)",true
1980,791,1864681,Eliegatan,"LINESTRING (17.96494583074641 59.36688457277337, 17.963509781791412 59.367350478996535)",true
1981,792,1864705,Fredsgatan,"LINESTRING (17.96516506866961 59.3668163154872, 17.96494583074641 59.36688457277337)",true
1982,805,1864770,Fredsgatan,"LINESTRING (17.966203599118053 59.367659395499786, 17.966257596254756 59.367691872861414)",true
1983,806,1864826,Fredsgatan,"LINESTRING (17.96604007118958 59.367773733583014, 17.965970487133934 59.36771860685732)",true
1984,807,1864827,Fredsgatan,"LINESTRING (17.966610812966405 59.368293475126336, 17.96604007118958 59.367773733583014)",true
1985,809,1867142,Vattugatan,"LINESTRING (17.96249463247826 59.36675757206735, 17.963118806070106 59.36655467040802, 17.963558632995856 59.36640476886628, 17.963914230680363 59.36629432437248, 17.96416950669318 59.366230146532146)",true
1986,811,1867197,Fredsgatan,"LINESTRING (17.96437449754724 59.366174363505934, 17.96416950669318 59.366230146532146)",true
1987,814,1841425,Lötsjövägen,"LINESTRING (17.967391348064126 59.37474023632431, 17.967632796617423 59.37521236867427, 17.967951194053093 59.37575789803526, 17.968142483768172 59.37608597701211)",true
1988,815,1854008,Rissneleden,"LINESTRING (17.970737964432317 59.37579093903869, 17.971036518577993 59.37581435475655, 17.971129066033413 59.375809648547126, 17.971213259741212 59.37579037776577, 17.971271248950025 59.37576062454399, 17.97131073514185 59.375724886063715, 17.9713243303707 59.37568466065588, 17.971320891112786 59.37563571177736, 17.971294334961183 59.37559284311269, 17.971225840888742 59.37554462219225, 17.971133158060443 59.3754932503402)",true
1989,821,1962374,Ursviksvägen,"LINESTRING (17.966312542173785 59.37303542567381, 17.96618291203698 59.373032405205606, 17.966014686953557 59.373020309982856, 17.96582268830581 59.373003139246144, 17.965621227128935 59.372979030717346, 17.965442677726617 59.3729545624057, 17.965253338894822 59.37291965503493, 17.965093138376055 59.37288048125064, 17.964939129759106 59.37283821007188, 17.964719581582347 59.37277028289933, 17.96425524790277 59.37261356099968, 17.963811443380266 59.372469885548114, 17.963667265399774 59.372413317461856, 17.96349390703582 59.37233268340388, 17.963340239399205 59.37224222020356, 17.96318069648068 59.37214232938464, 17.963086268721913 59.37207133779405)",true
