edge_id,source,target,osm_id,highway,name,maxspeed,oneway,lanes,surface,refs,geometry,is_reverse,length_m,maxspeed_kmh,cost_s,from_cell,to_cell,lca_res
3241,10882926264,10882926263,1171086423,service,,20.0,,,,"[10882926264, 10882926263]","LINESTRING (17.9329784 59.3779757, 17.9325476 59.377906)",true,25.60166,20.0,4.608299,612639521737015295,612639521737015295,8
3242,10886176150,10886176149,1171538003,service,,20.0,,,,"[10886176150, 10886176723, 10886176149]","LINESTRING (17.9417405 59.3787359, 17.9418075 59.378923300000004, 17.9418222 59.37896430000001)",true,25.815033,20.0,4.6467056,612639521676197887,612639521676197887,8
3243,11091401216,11091401215,1194967178,service,,20.0,,,asphalt,"[11091401216, 11091401215]","LINESTRING (17.9714573 59.3637151, 17.9716431 59.363874200000005)",true,20.58677,20.0,3.7056184,612639521709752319,612639521709752319,8
3244,11141847663,11141847666,1201737643,service,,20.0,,,,"[11141847663, 11141847666]","LINESTRING (17.9663437 59.37776530000001, 17.9662827 59.3776227)",true,16.228453,20.0,2.9211214,612639521667809279,612639521667809279,8
3245,11952270488,11952270487,1288957547,service,,20.0,,,,"[11952270488, 11952270487]","LINESTRING (17.970123700000002 59.381329900000004, 17.9693815 59.381511100000004)",true,46.6132,20.0,8.390376,612639521669906431,612639521669906431,8
3246,11998002214,11998002211,1294617752,service,Majeldsvägen,20.0,,,,"[11998002214, 11998002213, 11998002212, 11998002211]","LINESTRING (17.9767042 59.3736636, 17.976778200000002 59.373679, 17.9763995 59.3741501, 17.976205800000002 59.374109700000005)",true,72.99069,20.0,13.138325,612639521707655167,612639521707655167,8
3247,12069720926,12069720925,1303261206,service,,20.0,,,,"[12069720926, 12070547013, 12069720925]","LINESTRING (17.978288600000003 59.3659066, 17.9780479 59.365920100000004, 17.9779491 59.365925600000004)",true,19.351658,20.0,3.4832983,612639521697169407,612639521697169407,8
3248,56542926,10113861077,1105198754,tertiary,Hamngatan,40,,2,asphalt,"[56542926, 10113861077]","LINESTRING (17.962058900000002 59.3605444, 17.9620958 59.360507500000004)",true,4.6052113,40.0,0.41446903,612639521086898175,612639521086898175,8
3249,102598324,587669165,43276389,tertiary,Rissneleden,40,,,asphalt,"[102598324, 102598323, 10877660651, 102598322, 10877660650, 2026646228, 102598321, 1607524819, 10877660718, 587669165]","LINESTRING (17.9350612 59.3795634, 17.9345904 59.37934610000001, 17.9343149 59.3792411, 17.9340234 59.3791524, 17.9338336 59.379108200000005, 17.9336357 59.379069400000006, 17.9333108 59.379022600000006, 17.932939700000002 59.3789905, 17.932690100000002 59.3789844, 17.9324106 59.378977600000006)",true,168.97803,40.0,15.208021,612639521737015295,612639521737015295,8
3250,1664537723,103887286,153814974,residential,Örsvängen,30,,,asphalt,"[1664537723, 103887287, 1676591219, 103887286]","LINESTRING (17.975006800000003 59.3744645, 17.9748844 59.374512, 17.974389300000002 59.374662400000005, 17.974274700000002 59.374692100000004)",true,48.652172,30.0,5.8382607,612639521707655167,612639521707655167,8
3251,103887321,1676598433,1184785772,residential,Örsvängen,30,,,asphalt,"[103887321, 738086079, 9967883400, 1676598433]","LINESTRING (17.972637000000002 59.3773272, 17.9727867 59.377307200000004, 17.9729488 59.377288500000006, 17.9742327 59.377095800000006)",true,93.992226,30.0,11.279067,612639521707655167,612639521707655167,8
3252,234628480,263774434,1178181344,residential,Solvallavägen,30,,,asphalt,"[234628480, 10086453787, 263774434]","LINESTRING (17.951724600000002 59.3715145, 17.952482 59.3715144, 17.953269000000002 59.371514700000006)",true,87.49089,30.0,10.498907,612639521766375423,612639521766375423,8
3253,461993454,234626298,147543265,residential,Rinkebyvägen,30,,,asphalt,"[461993454, 234629909, 234629910, 234626298]","LINESTRING (17.94329 59.372261400000006, 17.9436262 59.3722751, 17.944227 59.3722926, 17.944978600000002 59.372317200000005)",true,95.86186,30.0,11.503423,612639521774764031,612639521766375423,7
3254,1762950479,262450457,270358122,residential,Kronogårdsvägen,30,,,asphalt,"[1762950479, 2336545220, 2434589725, 7739123885, 262450457]","LINESTRING (17.9518698 59.386618600000006, 17.9516929 59.3864419, 17.951604 59.3863762, 17.951058200000002 59.38597, 17.95101 59.3859329)",true,90.60205,30.0,10.872246,612639521672003583,612639521672003583,8
3255,11176884005,263764514,24324041,residential,Götgatan,30,,,asphalt,"[11176884005, 263764513, 9177770988, 9177770987, 1357212224, 9177770985, 9177770986, 1357212229, 1357212219, 1357212210, 263764514]","LINESTRING (17.9800602 59.3616387, 17.9800645 59.361616000000005, 17.9801202 59.36159910000001, 17.9801253 59.3615976, 17.9801667 59.361585100000006, 17.9802398 59.36160220000001, 17.980249 59.3616043, 17.9802992 59.361616100000006, 17.9803545 59.3616753, 17.9803223 59.361727200000004, 17.980006 59.361927800000004)",true,59.489525,30.0,7.138743,612639521701363711,612639521701363711,8
3256,263764518,9790107363,339419035,residential,Rosengatan,30,no,2,asphalt,"[263764518, 9790107363]","LINESTRING (17.973574300000003 59.364394700000005, 17.9736158 59.36432430000001)",true,8.173677,30.0,0.9808413,612639521709752319,612639521709752319,8
3257,9873914660,269741775,1308281570,living_street,Hamngatan,20.0,,,concrete,"[9873914660, 269741775]","LINESTRING (17.9641077 59.358441600000006, 17.9641208 59.3584304)",true,1.4498781,20.0,0.26097804,612639521086898175,612639521086898175,8
3258,274909365,443340510,147040315,living_street,Vackra vägen,30,no,2,asphalt,"[274909365, 1832078824, 7553963824, 1699190804, 274909366, 11200963880, 11200963874, 1699202730, 443340510]","LINESTRING (17.9734678 59.367207, 17.973411300000002 59.367439000000005, 17.9733632 59.367636700000006, 17.973331400000003 59.3677671, 17.9732789 59.3680919, 17.973276900000002 59.3683659, 17.9732755 59.368574900000006, 17.9732752 59.368610200000006, 17.973272 59.3690568)",true,206.289,30.0,24.75468,612639521697169407,612639521705558015,7
3259,274909675,274909674,328181985,residential,Karlavägen,30,,,asphalt,"[274909675, 13835027356, 274909674]","LINESTRING (17.9586423 59.370923600000005, 17.9582361 59.3709306, 17.956552300000002 59.3709597)",true,118.46936,30.0,14.216323,612639521766375423,612639521766375423,8
3260,274909678,9957035484,328181985,residential,Karlavägen,30,,,asphalt,"[274909678, 9957035493, 1367201084, 274909677, 13835027354, 9957035484]","LINESTRING (17.9623244 59.371181400000005, 17.9622089 59.3712078, 17.962116400000003 59.371228900000006, 17.961826600000002 59.3712273, 17.9608035 59.371068, 17.960537000000002 59.371014800000005)",true,106.15246,30.0,12.738296,612639521705558015,612639521705558015,8
3261,105412830,105412831,43040926,unclassified,Ursviksvägen,30,,,asphalt,"[105412830, 105412831]","LINESTRING (17.9616598 59.3825519, 17.9613626 59.38260760000001)",true,17.934406,30.0,2.1521287,612639521663614975,612639521663614975,8
3262,1542351033,105412839,140864730,service,,30,,,asphalt,"[1542351033, 105412839]","LINESTRING (17.9572201 59.387444, 17.9572887 59.38729360000001)",true,17.168905,30.0,2.0602686,612639521674100735,612639521674100735,8
3263,105418870,539181864,11774672,residential,Frejavägen,30,,,asphalt,"[105418870, 539181921, 539181924, 539181864]","LINESTRING (17.9565015 59.381927000000005, 17.9559678 59.382018, 17.955718700000002 59.38204820000001, 17.9555362 59.3820472)",true,56.7113,30.0,6.805356,612639521663614975,612639521663614975,8
3264,262450769,262450768,24239899,residential,Backstugevägen,30,,,asphalt,"[262450769, 13014845283, 262450768]","LINESTRING (17.9531967 59.383736400000004, 17.953229800000003 59.3837885, 17.9534099 59.384072100000004)",true,39.232105,30.0,4.707853,612639521663614975,612639521663614975,8
3265,263766845,263766844,42659189,tertiary,Ursviksvägen,40,,2,asphalt,"[263766845, 2501477197, 263766844]","LINESTRING (17.9602521 59.3683558, 17.959866100000003 59.3676985, 17.959807700000002 59.3676107)",true,86.598495,40.0,7.7938643,612639521705558015,612639521770569727,6
3266,263774434,263774436,24324674,residential,Oskarsvägen,30,,,asphalt,"[263774434, 9238179495, 3438018954, 263774436]","LINESTRING (17.953269000000002 59.371514700000006, 17.953430400000002 59.3709113, 17.9534501 59.3708376, 17.9534586 59.3708059)",true,79.5435,30.0,9.54522,612639521766375423,612639521766375423,8
3267,274909654,234629931,28231817,residential,Solvallavägen,30,,,asphalt,"[274909654, 4133673164, 234629931]","LINESTRING (17.9462485 59.371529, 17.9470174 59.371517100000005, 17.9476972 59.3714669)",true,82.49198,30.0,9.899037,612639521766375423,612639521766375423,8
3268,443408916,423944,27663857,residential,Bergsgatan,30.0,,,asphalt,"[443408916, 423944]","LINESTRING (17.9706498 59.366078900000005, 17.970743900000002 59.366157)",true,10.190387,30.0,1.2228464,612639521709752319,612639521709752319,8
3269,9197095002,103885436,995231310,tertiary,Rissneleden,30,,,asphalt,"[9197095002, 9197095003, 13268594018, 9190246128, 103885436]","LINESTRING (17.9622101 59.377706100000005, 17.9636867 59.377492200000006, 17.963986000000002 59.37745030000001, 17.9650225 59.3773051, 17.965591800000002 59.377217)",true,199.12077,30.0,23.894493,612639521667809279,612639521667809279,8
3270,234629931,310084978,28231817,residential,Solvallavägen,30,,,asphalt,"[234629931, 310084994, 4133678517, 310084978]","LINESTRING (17.9476972 59.3714669, 17.948710900000002 59.371441600000004, 17.9491742 59.371453300000006, 17.9496293 59.371494000000006)",true,109.94971,30.0,13.193965,612639521766375423,612639521766375423,8
3271,3821680953,269742318,43471634,residential,Albygatan,30,,,asphalt,"[3821680953, 3818189882, 269742318]","LINESTRING (17.9705765 59.358453100000006, 17.9706578 59.35808290000001, 17.970693400000002 59.357973400000006)",true,53.763283,30.0,6.4515934,612639521078509567,612639521078509567,8
3272,1585818905,280775766,146215715,residential,Eliegatan,30,,,asphalt,"[1585818905, 10197116388, 280775766]","LINESTRING (17.964943700000003 59.366869300000005, 17.9643859 59.367046, 17.9634576 59.36734010000001)",true,99.14671,30.0,11.897606,612639521705558015,612639521705558015,8
3273,234626300,310084998,28231828,residential,Duvkullavägen,30,,,asphalt,"[234626300, 310084998]","LINESTRING (17.9450934 59.37128310000001, 17.9432195 59.371321800000004)",true,106.24503,30.0,12.749404,612639521766375423,612639521774764031,7
3274,262450762,6993661935,45921871,unclassified,Milstensvägen,30,,,asphalt,"[262450762, 539181912, 11196036788, 6125021853, 539181865, 6993661935]","LINESTRING (17.9544538 59.3805611, 17.9544827 59.3808548, 17.9545108 59.3818252, 17.954511800000002 59.3818612, 17.9545159 59.3820539, 17.9545307 59.382308800000004)",true,194.40215,30.0,23.328257,612639521676197887,612639521663614975,7
3275,9695303245,274909675,28231864,residential,Ringvägen,30,,,asphalt,"[9695303245, 310085177, 9695303244, 310085176, 9695303243, 9695303242, 9695303241, 274909675]","LINESTRING (17.9588706 59.371719600000006, 17.9588664 59.3716559, 17.9588225 59.371554200000006, 17.9587051 59.371349800000004, 17.9586513 59.3712383, 17.9586377 59.371167500000006, 17.9586334 59.3710601, 17.9586423 59.370923600000005)",true,90.156075,30.0,10.818728,612639521766375423,612639521766375423,8
3276,297668257,9838726723,46100856,living_street,Bergshöjden,20.0,,,asphalt,"[297668257, 1142138039, 9838726723]","LINESTRING (17.955878000000002 59.377588300000006, 17.95567 59.377619200000005, 17.9551926 59.37768620000001)",true,40.319534,20.0,7.257516,612639521676197887,612639521676197887,8
3277,301359494,301359504,27447041,service,,20.0,,,,"[301359494, 301359504]","LINESTRING (17.9540143 59.3758283, 17.9545602 59.375708700000004)",true,33.660137,20.0,6.0588245,612639521676197887,612639521676197887,8
3278,587668766,587668764,46100826,service,,20.0,,,,"[587668766, 310086659, 587668764]","LINESTRING (17.9414816 59.3761851, 17.941638400000002 59.376150300000006, 17.942040900000002 59.3760612)",true,34.546295,20.0,6.218333,612639521774764031,612639521774764031,8
3279,443038698,11038197449,156459889,residential,Ateljévägen,30.0,,,asphalt,"[443038698, 11038197449]","LINESTRING (17.9813309 59.3691486, 17.980831000000002 59.3692178)",true,29.34816,30.0,3.521779,612639521697169407,612639521697169407,8
3280,1685606943,443408905,1083000434,residential,Friluftsvägen,30,,,asphalt,"[1685606943, 1685621561, 1699190808, 443408905]","LINESTRING (17.9740161 59.3700181, 17.973842100000002 59.3700137, 17.9736844 59.3700065, 17.973409200000003 59.36996070000001)",true,35.241283,30.0,4.228954,612639521705558015,612639521705558015,8
3281,539165374,539165336,173530023,residential,Ungdomsvägen,30,,,asphalt,"[539165374, 539165373, 539165371, 539165369, 539165363, 539165357, 539165349, 539165336]","LINESTRING (17.964314 59.382061900000004, 17.9643361 59.3821488, 17.964241700000002 59.3823542, 17.9641044 59.382524700000005, 17.963941300000002 59.382682100000004, 17.963752500000002 59.382800100000004, 17.9635961 59.382882200000005, 17.9634778 59.38294870000001)",true,113.10496,30.0,13.572595,612639521663614975,612639521663614975,8
3282,539181829,539181791,1184459422,residential,Skattetorpsvägen,30,,,,"[539181829, 13014845286, 2343329807, 539181828, 539181791]","LINESTRING (17.9514253 59.3840415, 17.9514326 59.3840839, 17.951474700000002 59.3843284, 17.9515044 59.3845005, 17.9515739 59.3847073)",true,74.56414,30.0,8.947698,612639521672003583,612639521672003583,8
3283,1752455005,587668724,163572623,living_street,Skvadronsbacken,20.0,,,asphalt,"[1752455005, 587668724]","LINESTRING (17.9424117 59.374029500000006, 17.941726000000003 59.37377300000001)",true,48.18933,20.0,8.67408,612639521774764031,612639521774764031,8
3284,297668257,587668929,46100854,living_street,,20.0,,,paved,"[297668257, 10886483201, 587668928, 587668929]","LINESTRING (17.955878000000002 59.377588300000006, 17.9558337 59.3775144, 17.955625 59.377166200000005, 17.955499800000002 59.3770128)",true,67.54693,20.0,12.158446,612639521676197887,612639521676197887,8
3285,587668979,587668978,1072298606,unclassified,,40.0,,,asphalt,"[587668979, 587668978]","LINESTRING (17.966885100000002 59.373898700000005, 17.9667135 59.3736254)",true,31.906357,40.0,2.871572,612639521667809279,612639521667809279,8
3286,1660552808,587669180,46100891,residential,Valkyriavägen,30,,,,"[1660552808, 587669181, 587669180]","LINESTRING (17.9431066 59.377560300000006, 17.9430671 59.37763150000001, 17.9429675 59.377849100000006)",true,33.072083,30.0,3.96865,612639521676197887,612639521676197887,8
3287,8097376857,587669288,868710130,residential,Ryttmästarvägen,5,,,paving_stones,"[8097376857, 8097376855, 8097376859, 587669288]","LINESTRING (17.9329571 59.375325100000005, 17.9333755 59.37526570000001, 17.9342955 59.3751113, 17.9344363 59.375087400000005)",true,87.87766,5.0,63.271915,612639521774764031,612639521774764031,8
3288,304089464,280783296,146215727,residential,Rosengatan,30,no,2,asphalt,"[304089464, 280783296]","LINESTRING (17.972834900000002 59.363484400000004, 17.972266700000002 59.3630167)",true,61.165604,30.0,7.3398724,612639521709752319,612639521709752319,8
3289,1601796190,297896881,27150853,residential,Löfströms allé,40,,2,asphalt,"[1601796190, 297896881]","LINESTRING (17.956648 59.365250200000006, 17.9577354 59.364558300000006)",true,98.5665,40.0,8.870985,612639521770569727,612639521770569727,8
3290,587668836,587668762,140114506,tertiary,Kavallerivägen,30,,,asphalt,"[587668836, 587668762]","LINESTRING (17.940989000000002 59.3756484, 17.9410929 59.375770800000005)",true,14.828193,30.0,1.7793831,612639521774764031,612639521774764031,8
3291,587668982,9838740870,887866457,living_street,Lötsjövägen,20.0,,,asphalt,"[587668982, 9838740870]","LINESTRING (17.970243200000002 59.374374200000005, 17.9699193 59.3744213)",true,19.080359,20.0,3.4344642,612639521707655167,612639521707655167,8
3292,280783294,280785075,25747523,residential,Tallgatan,30,,,asphalt,"[280783294, 1807144302, 280785075]","LINESTRING (17.9750134 59.362135300000006, 17.9753577 59.3624018, 17.9761013 59.363019900000005)",true,116.09703,30.0,13.931644,612639521709752319,612639521709752319,8
3293,8905550483,538812431,30299714,residential,Trädgårdsgatan,30,,,asphalt,"[8905550483, 538812431]","LINESTRING (17.9702847 59.3570464, 17.9700902 59.35702250000001)",true,11.339033,30.0,1.360684,612639521078509567,612639521078509567,8
3294,539181825,539181824,43040920,residential,Gårdsstigen,30,,,,"[539181825, 13014845290, 539181824]","LINESTRING (17.9493931 59.3849425, 17.949909100000003 59.384154200000005, 17.9499435 59.3840979)",true,98.95345,30.0,11.874415,612639521672003583,612639521672003583,8
3295,10188710200,280778852,33853130,residential,Sturegatan,30,,,asphalt,"[10188710200, 280778852]","LINESTRING (17.9717039 59.3620348, 17.9712359 59.362187500000005)",true,31.489658,30.0,3.778759,612639521709752319,612639521709752319,8
3296,1831404888,303819111,27663858,residential,Fågelsången,30,,,asphalt,"[1831404888, 10057311017, 303819111]","LINESTRING (17.971144300000002 59.3640303, 17.9708729 59.3641152, 17.9707526 59.3641529)",true,26.047169,30.0,3.1256602,612639521709752319,612639521709752319,8
3297,310085271,9872334010,121963743,residential,Hästhagsgatan,30,,,asphalt,"[310085271, 9872334010]","LINESTRING (17.9585531 59.3656804, 17.958416800000002 59.365759600000004)",true,11.713156,30.0,1.4055786,612639521770569727,612639521770569727,8
3298,10886176764,587677386,1171538054,service,,20.0,,,,"[10886176764, 10886176763, 587677386]","LINESTRING (17.94202 59.3792692, 17.9416207 59.379318000000005, 17.941591000000003 59.3792601)",true,29.911509,20.0,5.3840714,612639521676197887,612639521737015295,6
3299,587677387,587677386,46102014,service,,20.0,,,,"[587677387, 587677386]","LINESTRING (17.9413014 59.3793804, 17.941591000000003 59.3792601)",true,21.165277,20.0,3.80975,612639521737015295,612639521737015295,8
3300,587677404,10886176760,46102015,service,,20.0,,,,"[587677404, 587677403, 587677402, 587677401, 587677400, 587677399, 587677398, 587677397, 10886176771, 10886176772, 587677396, 587677395, 10886176760]","LINESTRING (17.9476528 59.37861530000001, 17.946086400000002 59.3788667, 17.9459577 59.3789869, 17.945614300000003 59.379090700000006, 17.9449384 59.3792984, 17.9443162 59.37946230000001, 17.9438226 59.379566200000006, 17.943286200000003 59.379626300000005, 17.9431027 59.379606200000005, 17.9429668 59.3795754, 17.942835600000002 59.37952790000001, 17.9426746 59.3794405, 17.9425655 59.3793622)",true,328.77075,20.0,59.178738,612639521676197887,612639521676197887,8
3301,738078652,738078650,487061382,residential,Boplatsvägen,30,no,,asphalt,"[738078652, 6001153069, 6001153070, 6001153071, 4795778166, 4795778165, 4795778183, 4795778164, 6631197858, 2533614027, 11194941133, 738078650]","LINESTRING (17.9724131 59.3819779, 17.9725834 59.381789100000006, 17.972643100000003 59.38176000000001, 17.972718800000003 59.3817505, 17.973993500000002 59.381822400000004, 17.9744843 59.38183110000001, 17.974728000000002 59.3818521, 17.974840500000003 59.381894100000004, 17.974895 59.381962900000005, 17.974970600000002 59.38211140000001, 17.974981200000002 59.382148, 17.9749965 59.38220630000001)",true,190.50159,30.0,22.860191,612639521669906431,612639521669906431,8
3302,1809818746,661138887,51826682,service,,20.0,,,,"[1809818746, 661138887]","LINESTRING (17.9460985 59.3772029, 17.945746800000002 59.376919)",true,37.328106,20.0,6.719059,612639521676197887,612639521676197887,8
3303,2433935238,1526070027,139227465,service,,20.0,,,asphalt,"[2433935238, 12106923437, 7981994928, 1526070024, 1526070025, 1526070027]","LINESTRING (17.957229400000003 59.3651514, 17.9578859 59.3650743, 17.9582094 59.36503630000001, 17.958500400000002 59.3649914, 17.9586362 59.364999000000005, 17.9587592 59.365079400000006)",true,93.288,20.0,16.79184,612639521770569727,612639521770569727,8
3304,2336545248,5777343892,609997512,service,,20.0,,,,"[2336545248, 1542350848, 11260209111, 5777343892]","LINESTRING (17.954904300000003 59.3882394, 17.9550127 59.3883944, 17.9550728 59.38845070000001, 17.955437 59.388792)",true,68.61257,20.0,12.350263,612639521674100735,612639521674100735,8
3305,1542350863,9654068970,1050559888,service,,20.0,,,asphalt,"[1542350863, 9654068971, 12994738509, 9654068970]","LINESTRING (17.9557606 59.387694, 17.9556106 59.387631000000006, 17.955486800000003 59.3876099, 17.9552169 59.3875638)",true,34.521393,20.0,6.213851,612639521674100735,612639521674100735,8
3306,1599113069,1599113020,146643946,unclassified,,40,,,asphalt,"[1599113069, 1599113070, 1599113020]","LINESTRING (17.9535883 59.379091900000006, 17.9536222 59.379124000000004, 17.9536549 59.3791407)",true,6.675663,40.0,0.6008097,612639521676197887,612639521676197887,8
3307,1599130068,1599130013,146645716,service,,20.0,,,,"[1599130068, 7095275363, 1599130057, 1599130058, 1599130013]","LINESTRING (17.957976300000002 59.3783983, 17.957923 59.378423500000004, 17.9579004 59.378433, 17.957787800000002 59.3784439, 17.9545007 59.3786806)",true,200.29826,20.0,36.053688,612639521667809279,612639521676197887,7
3308,1606597236,13236907831,1163603746,unclassified,Madenvägen,50,,2,asphalt,"[1606597236, 13236907831]","LINESTRING (17.9499806 59.378941000000005, 17.9492987 59.379046)",true,40.347595,50.0,2.905027,612639521676197887,612639521676197887,8
3309,1607524808,1607524807,147543262,service,Ekbacksgränd,20.0,,,,"[1607524808, 1607524784, 10598667356, 1607524807]","LINESTRING (17.9481696 59.367505900000005, 17.9485305 59.3674674, 17.948885 59.3674156, 17.9492792 59.367358100000004)",true,65.01692,20.0,11.703046,612639521764278271,612639521770569727,7
3310,1664537742,1664537705,153814976,service,Majeldsvägen,20.0,,,paved,"[1664537742, 11998002197, 9362941593, 1664537705]","LINESTRING (17.976114300000003 59.374234300000005, 17.9758096 59.3741794, 17.975697 59.374158200000004, 17.9756247 59.3741446)",true,29.473555,20.0,5.3052397,612639521707655167,612639521707655167,8
3311,9007082532,1676613922,155250029,service,,20.0,,,asphalt,"[9007082532, 1676613926, 1676613922]","LINESTRING (17.971406700000003 59.376805000000004, 17.971138500000002 59.376834900000006, 17.971058000000003 59.377045300000006)",true,39.38642,20.0,7.089556,612639521667809279,612639521667809279,8
3312,12069720916,1685621536,729198331,residential,Skogsbacken,30,no,,asphalt,"[12069720916, 1685621536]","LINESTRING (17.977717600000002 59.365638700000005, 17.977660200000003 59.365567600000006)",true,8.54878,30.0,1.0258536,612639521697169407,612639521697169407,8
3313,1686965112,1687041414,1301623006,residential,Skogsbacken,30,no,,asphalt,"[1686965112, 1687041414]","LINESTRING (17.9787718 59.3684123, 17.978708700000002 59.3683313)",true,9.690339,30.0,1.1628406,612639521697169407,612639521697169407,8
3314,1687004435,1687004431,156445992,residential,Stenbrottsgatan,30,,,asphalt,"[1687004435, 8592182198, 1687004416, 8592182186, 1687004431]","LINESTRING (17.9711471 59.3667457, 17.9715296 59.3667183, 17.9718091 59.3666982, 17.971836 59.366694200000005, 17.9722607 59.366630900000004)",true,64.53678,30.0,7.7444134,612639521709752319,612639521709752319,8
3315,1687004353,9774657562,156452177,residential,Bergaliden,30.0,,,asphalt,"[1687004353, 2100774073, 1687041353, 9774657562]","LINESTRING (17.968264 59.368876900000004, 17.9680356 59.3684875, 17.967796500000002 59.368239800000005, 17.9677642 59.3682139)",true,79.297676,30.0,9.515721,612639521705558015,612639521705558015,8
3316,1688168281,1688168295,292093244,tertiary,Tulegatan,40,,,asphalt,"[1688168281, 1688168295]","LINESTRING (17.9658091 59.367578800000004, 17.9657968 59.36761130000001)",true,3.680414,40.0,0.33123726,612639521705558015,612639521705558015,8
3317,1696502407,1696502510,157427914,service,,20.0,,,asphalt,"[1696502407, 1696502510]","LINESTRING (17.968415500000003 59.362817500000006, 17.9681427 59.362600900000004)",true,28.618801,20.0,5.1513844,612639521709752319,612639521709752319,8
3318,1696502524,1696502633,157427925,service,,20.0,,,asphalt,"[1696502524, 1696502633]","LINESTRING (17.9677125 59.362732900000005, 17.967238000000002 59.36288450000001)",true,31.734869,20.0,5.7122765,612639521709752319,612639521709752319,8
3319,1687071182,1687071175,156455969,service,,20.0,,,asphalt,"[1687071182, 1687071175]","LINESTRING (17.978640000000002 59.369213300000006, 17.978745200000002 59.3694233)",true,24.09954,20.0,4.3379173,612639521697169407,612639521697169407,8
3320,11998027279,1686965136,729198333,residential,Skogsbacken,30,no,,asphalt,"[11998027279, 1686965136]","LINESTRING (17.9791955 59.3675968, 17.9791269 59.3674837)",true,13.163042,30.0,1.579565,612639521697169407,612639521697169407,8
3321,3253435474,1752455006,318942817,living_street,Skvadronsbacken,20,,,asphalt,"[3253435474, 10867009738, 3253435473, 10867009735, 10867009736, 10867009737, 10197066262, 1752455006]","LINESTRING (17.945412400000002 59.3743994, 17.945054600000002 59.3742072, 17.9449569 59.3741745, 17.9448389 59.374167400000005, 17.944578200000002 59.3741665, 17.9443541 59.3741751, 17.9441653 59.3741999, 17.943602600000002 59.3742317)",true,113.41952,20.0,20.415514,612639521774764031,612639521774764031,8
3322,1813539317,1813539262,157527156,service,,20.0,,,asphalt,"[1813539317, 2357011553, 1813539286, 1813539262]","LINESTRING (17.959108200000003 59.364001300000005, 17.959094200000003 59.3639906, 17.9589536 59.363900400000006, 17.9588664 59.3638637)",true,20.647213,20.0,3.7164981,612639521770569727,612639521770569727,8
3323,3009987242,1832074988,662718248,tertiary,Landsvägen,40,,1,asphalt,"[3009987242, 3009987243, 6204054252, 8229026337, 1832074988]","LINESTRING (17.9748541 59.358121000000004, 17.9748021 59.358158, 17.974783000000002 59.3582036, 17.9747907 59.3582174, 17.974805500000002 59.3582441)",true,14.92596,40.0,1.3433363,612639521078509567,612639521078509567,8
3324,9260419155,1859394749,1003526638,service,,20.0,,,,"[9260419155, 1859394752, 1859394751, 9808459448, 1859394749]","LINESTRING (17.9530205 59.364781, 17.9531764 59.364724700000004, 17.953590600000002 59.36462590000001, 17.953721 59.36456930000001, 17.9538212 59.364524800000005)",true,53.97733,20.0,9.7159195,612639521770569727,612639521770569727,8
3325,1859394756,1859394755,1116506179,service,,20.0,,,,"[1859394756, 1859394755]","LINESTRING (17.9531595 59.36528620000001, 17.952638800000003 59.3652146)",true,30.55866,20.0,5.500559,612639521770569727,612639521770569727,8
3326,2026646201,2026646193,192096977,residential,Skördegatan,30,,,,"[2026646201, 2026646193]","LINESTRING (17.9448672 59.385139, 17.943493 59.385432)",true,84.36236,30.0,10.123484,612639521672003583,612639521672003583,8
3327,1762950489,1762950487,145234726,residential,Gåsörtsvägen,30,,,asphalt,"[1762950489, 1762950487]","LINESTRING (17.9493882 59.387349900000004, 17.9501685 59.3870754)",true,53.701645,30.0,6.4441977,612639521672003583,612639521672003583,8
3328,9624093414,1922577210,1046540603,residential,,30,,,,"[9624093414, 1922577210]","LINESTRING (17.962778800000002 59.372156800000006, 17.962461700000002 59.372041100000004)",true,22.095322,30.0,2.6514385,612639521705558015,612639521705558015,8
3329,1813539317,2357011601,226963475,service,,20.0,,,asphalt,"[1813539317, 2357011601]","LINESTRING (17.959108200000003 59.364001300000005, 17.9592561 59.364238900000004)",true,27.717203,20.0,4.9890966,612639521770569727,612639521770569727,8
3330,2026646221,2026646201,192096977,residential,Skördegatan,30,,,,"[2026646221, 2026646201]","LINESTRING (17.9463124 59.384830900000004, 17.9448672 59.385139)",true,88.720085,30.0,10.64641,612639521672003583,612639521672003583,8
3331,2343329797,2343329794,225567950,service,,20.0,,,fine_gravel,"[2343329797, 13255485522, 2343329794]","LINESTRING (17.9793336 59.384211900000004, 17.9797546 59.384152300000004, 17.9798434 59.384139700000006)",true,29.965092,20.0,5.3937163,612639521722335231,612639521722335231,8
3332,2343329801,2343329808,246310503,service,,20.0,,,,"[2343329801, 13255453485, 2343329808]","LINESTRING (17.976828700000002 59.384229600000005, 17.976707100000002 59.38425290000001, 17.976141000000002 59.38436110000001)",true,41.598396,20.0,7.487711,612639521669906431,612639521669906431,8
3333,2357011583,2357011511,226963474,service,,20.0,,,asphalt,"[2357011583, 2357011511]","LINESTRING (17.959947500000002 59.364119, 17.9597687 59.36388290000001)",true,28.140192,20.0,5.0652347,612639521770569727,612639521770569727,8
3334,2357011589,2357011595,226963465,service,,20.0,,,asphalt,"[2357011589, 2357011595]","LINESTRING (17.959646300000003 59.36417110000001, 17.9595606 59.364192200000005)",true,5.3930826,20.0,0.9707549,612639521770569727,612639521770569727,8
