id_a,id_b,dtw_distance,max_dtw_distance,min_dtw_distance,bearing_diff,overlap_pct,match_type
170,1235,0.7307724574155301,1.6394888923647337,0.1760691497339434,0.05093498849316802,100.0,1:1_SYMMETRIC
173,778,2.6638359217527436,5.682205059419011,0.9220534033593727,9.083904921597707,100.0,CONFLICT
173,771,2.949801442541355,4.955110714161547,0.944492170921163,23.69904564998103,100.0,UNIDIRECTIONAL_PARTIAL
173,1979,3.581254107960204,4.955110714161547,2.207397501758861,15.26513625637915,69.1606164205006,UNIDIRECTIONAL_PARTIAL
174,2245,2.210013387565254,2.5329077605146817,1.8473410748940517,1.4694051796244025,100.0,1:1_SYMMETRIC
177,995,1.0835677252474643,1.3965095968767485,0.77062585361818,0.6406365452644991,51.808820062721935,CONFLICT
178,1305,1.801224603009983,3.057980907447832,0.7428129495639653,4.549154748379635,100.0,1:N_SPLIT
178,1327,16.046044094418708,26.83178723070515,5.260300958132263,19.003091309885747,91.55636246360739,UNIDIRECTIONAL_PARTIAL
179,1754,2.5403893342461514,3.588376374264216,1.4924022942280868,6.594859695796629,100.0,1:N_SPLIT
179,1261,7.2610077843708005,12.242311047409284,2.2797045213323175,11.773924481677966,100.0,UNIDIRECTIONAL_PARTIAL
181,886,5.280149913657778,11.969651339324091,1.8380297574171462,3.560875228687337,51.93696293496261,CONFLICT
184,863,5.762133828803579,7.698653717761403,4.861588058907336,1.4277379309215235,100.0,1:N_SPLIT
184,864,6.689130351509547,10.405806961893429,4.799996033727877,6.864897664012403,100.0,UNIDIRECTIONAL_PARTIAL
184,471,8.2126596939849,24.097597738576866,0.2649385366572511,22.04377279126328,100.0,UNIDIRECTIONAL_PARTIAL
184,543,15.635404218292914,20.8650014746924,10.405806961893429,8.22282069262917,100.0,UNIDIRECTIONAL_PARTIAL
185,164,2.2762059484555723,2.916595313006319,1.7248433937889707,8.19949790085252,62.54869064351052,1:1_SYMMETRIC
187,229,2.827905811928096,4.755766662830995,0.09390468936775374,0.6110457682185029,100.0,1:1_SYMMETRIC
189,52,1.518383720618597,4.363363277985457,0.06031514694301604,1.6852567564316132,100.0,1:1_SYMMETRIC
191,780,1.0414630363453097,2.1930074633991476,0.01956555814948221,0.5752582724380204,100.0,1:1_SYMMETRIC
192,73,1.0694098523945157,2.1786552813164155,0.19322883188170328,0.5323072785462557,100.0,1:N_SPLIT
192,78,13.9703732824749,39.80574183372246,1.0473595348271452,4.291131772901878,63.001186093300845,UNIDIRECTIONAL_PARTIAL
193,1857,4.758197659778894,6.718988441117808,2.2962179135077414,9.656811337410915,100.0,1:N_SPLIT
193,1858,9.578214899823742,21.32328726682772,2.823647513188169,9.655356946820177,100.0,UNIDIRECTIONAL_PARTIAL
